Voter_ID,Age,Gender,State,Constituency,Income_Level,Voted_Party,Turnout,Employment_Status,Education_Level,Date
16549,74,Female,Maharashtra,Nagpur,High,Party B,Yes,Unemployed,Primary,2019-05-01
16550,40,Other,Maharashtra,Nagpur,Low,Party C,No,Unemployed,Primary,2019-05-06
16551,61,Other,Maharashtra,Mumbai South,Low,Party B,Yes,Self-employed,Graduate,2019-04-01
16552,60,Other,Tamil Nadu,Madurai,Low,Party A,No,Self-employed,Graduate,2019-04-13
16553,76,Male,Maharashtra,Nagpur,Medium,Party C,No,Employed,Graduate,2019-05-07
16554,50,Male,Kerala,Kozhikode,High,Party C,No,Student,Secondary,2019-04-20
16555,62,Other,Maharashtra,Pune,Medium,Party A,No,Self-employed,Postgraduate,2019-04-23
16556,47,Other,Bihar,Gaya,Medium,Party B,Yes,Self-employed,Graduate,2019-04-24
16557,53,Female,Maharashtra,Pune,High,Party B,Yes,Unemployed,Graduate,2019-04-26
16558,66,Male,Tamil Nadu,Coimbatore,Medium,Party A,No,Unemployed,Secondary,2019-05-13
16559,73,Female,Tamil Nadu,Madurai,Medium,Party B,No,Unemployed,Secondary,2019-04-22
16560,48,Female,Maharashtra,Mumbai South,Medium,Party B,No,Self-employed,Secondary,2019-05-08
16561,84,Female,Tamil Nadu,Madurai,Medium,Party C,Yes,Employed,Primary,2019-05-08
16562,27,Male,Bihar,Gaya,Medium,Party C,Yes,Student,Graduate,2019-05-29
16563,22,Other,Tamil Nadu,Coimbatore,High,Party C,Yes,Student,Primary,2019-04-21
16564,57,Female,Tamil Nadu,Chennai Central,Medium,Party C,No,Employed,Primary,2019-05-25
16565,27,Female,Tamil Nadu,Coimbatore,High,Party A,Yes,Self-employed,Graduate,2019-04-14
16566,30,Male,Bihar,Gaya,High,Party B,No,Unemployed,Primary,2019-05-25
16567,75,Female,Maharashtra,Nagpur,High,Party C,Yes,Employed,Graduate,2019-05-12
16568,83,Other,Tamil Nadu,Coimbatore,High,Party B,Yes,Self-employed,Secondary,2019-05-06
16569,78,Female,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Student,Primary,2019-04-26
16570,54,Female,Kerala,Thiruvananthapuram,High,Party B,Yes,Student,Primary,2019-04-26
16571,32,Other,Kerala,Thiruvananthapuram,High,Party C,Yes,Student,Graduate,2019-04-24
16572,70,Other,Kerala,Kochi,Medium,Party A,No,Self-employed,Primary,2019-04-25
16573,80,Male,Bihar,Patna Urban,Medium,Party A,No,Self-employed,Secondary,2019-04-11
16574,78,Male,Kerala,Kozhikode,Medium,Party A,No,Employed,Primary,2019-04-05
16575,62,Female,Tamil Nadu,Madurai,High,Party B,Yes,Self-employed,Primary,2019-04-16
16576,83,Other,Bihar,Gaya,Low,Party B,Yes,Employed,Secondary,2019-05-26
16577,77,Female,Bihar,Gaya,Low,Party A,No,Self-employed,Primary,2019-05-31
16578,53,Male,Bihar,Muzaffarpur,Medium,Party C,No,Unemployed,Secondary,2019-04-15
16579,18,Male,Kerala,Thiruvananthapuram,High,Party B,Yes,Employed,Postgraduate,2019-04-18
16580,49,Female,Tamil Nadu,Coimbatore,Low,Party A,No,Self-employed,Graduate,2019-05-10
16581,53,Male,Bihar,Muzaffarpur,Low,Party B,No,Student,Secondary,2019-05-13
16582,18,Other,Kerala,Kochi,Medium,Party A,Yes,Student,Postgraduate,2019-04-26
16583,50,Other,Kerala,Kochi,Medium,Party C,No,Employed,Secondary,2019-04-20
16584,66,Male,Maharashtra,Pune,High,Party B,No,Student,Secondary,2019-04-22
16585,75,Other,Tamil Nadu,Chennai Central,Medium,Party B,No,Unemployed,Postgraduate,2019-05-27
16586,48,Female,Tamil Nadu,Madurai,High,Party B,Yes,Employed,Graduate,2019-04-22
16587,37,Male,Tamil Nadu,Chennai Central,High,Party A,Yes,Unemployed,Postgraduate,2019-04-22
16588,35,Other,Tamil Nadu,Chennai Central,High,Party B,No,Unemployed,Primary,2019-05-26
16589,69,Male,Bihar,Patna Urban,Medium,Party A,No,Student,Primary,2019-04-03
16590,29,Male,Maharashtra,Nagpur,Medium,Party C,No,Employed,Primary,2019-04-19
16591,37,Other,Tamil Nadu,Madurai,Low,Party C,No,Unemployed,Graduate,2019-05-07
16592,31,Male,Bihar,Muzaffarpur,Low,Party C,Yes,Employed,Primary,2019-04-11
16593,56,Female,Bihar,Gaya,Medium,Party B,Yes,Self-employed,Secondary,2019-04-04
16594,25,Male,Tamil Nadu,Chennai Central,High,Party C,No,Student,Postgraduate,2019-04-23
16595,85,Female,Maharashtra,Nagpur,Low,Party A,No,Student,Primary,2019-04-21
16596,18,Other,Maharashtra,Pune,High,Party B,Yes,Unemployed,Postgraduate,2019-05-21
16597,23,Male,Bihar,Muzaffarpur,High,Party A,Yes,Self-employed,Primary,2019-05-25
16598,45,Other,Maharashtra,Pune,High,Party A,Yes,Employed,Postgraduate,2019-04-11
16599,26,Female,Maharashtra,Mumbai South,High,Party B,No,Student,Postgraduate,2019-04-02
16600,50,Other,Bihar,Gaya,Medium,Party A,No,Employed,Graduate,2019-05-17
16601,64,Male,Maharashtra,Pune,Low,Party A,Yes,Unemployed,Graduate,2019-04-28
16602,76,Female,Tamil Nadu,Madurai,High,Party A,No,Self-employed,Secondary,2019-04-18
16603,56,Female,Maharashtra,Pune,High,Party C,Yes,Self-employed,Secondary,2019-04-28
16604,31,Female,Kerala,Thiruvananthapuram,Medium,Party B,No,Student,Primary,2019-05-31
16605,20,Female,Tamil Nadu,Madurai,High,Party C,No,Unemployed,Primary,2019-05-17
16606,73,Other,Kerala,Kozhikode,Low,Party A,No,Self-employed,Postgraduate,2019-04-06
16607,36,Female,Maharashtra,Mumbai South,Medium,Party C,No,Unemployed,Secondary,2019-05-09
16608,68,Other,Bihar,Patna Urban,Low,Party A,No,Self-employed,Primary,2019-05-30
16609,61,Female,Tamil Nadu,Chennai Central,Medium,Party B,No,Unemployed,Postgraduate,2019-04-22
16610,26,Female,Kerala,Kozhikode,Low,Party C,No,Employed,Secondary,2019-04-16
16611,67,Female,Maharashtra,Nagpur,Low,Party C,Yes,Employed,Primary,2019-05-07
16612,85,Female,Bihar,Gaya,Low,Party C,Yes,Employed,Postgraduate,2019-04-05
16613,76,Male,Maharashtra,Pune,Low,Party B,No,Employed,Secondary,2019-04-17
16614,73,Male,Kerala,Kochi,High,Party A,Yes,Self-employed,Postgraduate,2019-05-25
16615,83,Other,Tamil Nadu,Chennai Central,High,Party C,No,Employed,Primary,2019-05-13
16616,60,Female,Maharashtra,Mumbai South,High,Party C,No,Unemployed,Graduate,2019-04-04
16617,68,Other,Maharashtra,Mumbai South,Medium,Party B,No,Student,Secondary,2019-04-14
16618,80,Male,Kerala,Kozhikode,Medium,Party C,Yes,Self-employed,Secondary,2019-05-17
16619,46,Other,Maharashtra,Mumbai South,Medium,Party A,No,Self-employed,Primary,2019-05-08
16620,65,Other,Maharashtra,Pune,High,Party B,No,Student,Primary,2019-04-03
16621,55,Other,Kerala,Thiruvananthapuram,High,Party A,No,Unemployed,Graduate,2019-04-17
16622,82,Other,Maharashtra,Nagpur,Medium,Party A,Yes,Student,Primary,2019-05-31
16623,67,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Self-employed,Primary,2019-04-14
16624,51,Other,Maharashtra,Mumbai South,High,Party C,Yes,Self-employed,Primary,2019-04-07
16625,36,Other,Kerala,Kochi,Medium,Party B,Yes,Self-employed,Graduate,2019-04-28
16626,62,Female,Bihar,Muzaffarpur,High,Party B,Yes,Student,Primary,2019-05-09
16627,52,Female,Bihar,Patna Urban,Medium,Party C,Yes,Unemployed,Graduate,2019-04-17
16628,84,Male,Bihar,Muzaffarpur,Low,Party B,Yes,Unemployed,Postgraduate,2019-04-09
16629,31,Other,Kerala,Kozhikode,Medium,Party C,No,Unemployed,Primary,2019-05-09
16630,52,Other,Maharashtra,Mumbai South,Medium,Party B,Yes,Student,Secondary,2019-05-02
16631,38,Male,Tamil Nadu,Madurai,Medium,Party C,Yes,Self-employed,Graduate,2019-05-11
16632,45,Female,Kerala,Kozhikode,Low,Party A,Yes,Unemployed,Secondary,2019-05-01
16633,33,Other,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Employed,Primary,2019-04-09
16634,45,Female,Tamil Nadu,Coimbatore,High,Party C,No,Student,Postgraduate,2019-05-13
16635,23,Other,Bihar,Patna Urban,High,Party B,Yes,Employed,Postgraduate,2019-04-11
16636,82,Other,Maharashtra,Mumbai South,High,Party C,Yes,Self-employed,Postgraduate,2019-05-08
16637,49,Other,Kerala,Kochi,Low,Party B,Yes,Unemployed,Primary,2019-05-03
16638,84,Female,Bihar,Patna Urban,Medium,Party B,No,Employed,Graduate,2019-04-30
16639,61,Female,Bihar,Gaya,Low,Party A,No,Student,Graduate,2019-04-13
16640,69,Female,Kerala,Kozhikode,Medium,Party C,Yes,Unemployed,Primary,2019-05-21
16641,56,Other,Tamil Nadu,Chennai Central,High,Party A,No,Student,Secondary,2019-05-17
16642,42,Female,Tamil Nadu,Coimbatore,High,Party B,Yes,Self-employed,Primary,2019-05-19
16643,48,Female,Tamil Nadu,Madurai,Low,Party B,No,Student,Graduate,2019-05-03
16644,27,Male,Bihar,Patna Urban,Low,Party C,No,Employed,Postgraduate,2019-05-20
16645,74,Male,Kerala,Kozhikode,Medium,Party A,No,Self-employed,Secondary,2019-04-09
16646,28,Female,Bihar,Patna Urban,Low,Party C,No,Employed,Secondary,2019-05-20
16647,81,Female,Tamil Nadu,Coimbatore,High,Party A,No,Employed,Graduate,2019-04-29
16648,54,Female,Bihar,Muzaffarpur,Medium,Party A,No,Unemployed,Graduate,2019-05-11
16649,36,Male,Maharashtra,Mumbai South,Low,Party A,No,Unemployed,Graduate,2019-05-30
16650,22,Male,Bihar,Gaya,Low,Party C,No,Unemployed,Primary,2019-04-09
16651,27,Female,Kerala,Kozhikode,Medium,Party C,No,Employed,Graduate,2019-05-09
16652,76,Other,Bihar,Gaya,High,Party B,No,Employed,Postgraduate,2019-04-11
16653,32,Male,Tamil Nadu,Coimbatore,Medium,Party B,No,Student,Graduate,2019-05-30
16654,56,Other,Bihar,Muzaffarpur,Medium,Party B,No,Employed,Graduate,2019-04-28
16655,83,Other,Maharashtra,Pune,High,Party C,No,Employed,Graduate,2019-05-01
16656,69,Male,Bihar,Gaya,High,Party C,Yes,Self-employed,Postgraduate,2019-04-24
16657,64,Female,Maharashtra,Nagpur,Low,Party B,No,Student,Secondary,2019-04-27
16658,85,Other,Bihar,Gaya,Low,Party C,No,Employed,Secondary,2019-05-13
16659,18,Male,Tamil Nadu,Chennai Central,High,Party A,No,Employed,Secondary,2019-04-08
16660,83,Male,Kerala,Thiruvananthapuram,High,Party B,No,Employed,Graduate,2019-05-25
16661,31,Female,Bihar,Patna Urban,Low,Party C,No,Unemployed,Primary,2019-05-23
16662,19,Other,Maharashtra,Mumbai South,Low,Party A,Yes,Self-employed,Primary,2019-04-07
16663,78,Female,Maharashtra,Pune,Low,Party A,No,Student,Graduate,2019-05-22
16664,44,Male,Kerala,Kochi,Low,Party A,Yes,Employed,Postgraduate,2019-05-20
16665,74,Female,Maharashtra,Pune,Medium,Party C,No,Self-employed,Secondary,2019-04-06
16666,79,Other,Kerala,Kochi,Low,Party A,Yes,Student,Secondary,2019-05-07
16667,85,Other,Tamil Nadu,Madurai,Low,Party B,Yes,Unemployed,Secondary,2019-04-20
16668,39,Female,Maharashtra,Mumbai South,High,Party B,Yes,Self-employed,Postgraduate,2019-04-13
16669,24,Male,Kerala,Kochi,Low,Party A,Yes,Unemployed,Postgraduate,2019-04-16
16670,76,Other,Maharashtra,Pune,Medium,Party B,No,Unemployed,Graduate,2019-05-28
16671,18,Male,Bihar,Muzaffarpur,Low,Party A,No,Employed,Primary,2019-05-05
16672,45,Other,Kerala,Kozhikode,Medium,Party B,Yes,Employed,Primary,2019-05-22
16673,57,Male,Maharashtra,Mumbai South,Medium,Party C,Yes,Employed,Secondary,2019-04-28
16674,38,Male,Kerala,Kochi,Low,Party B,No,Unemployed,Primary,2019-05-18
16675,37,Male,Maharashtra,Pune,High,Party C,Yes,Employed,Secondary,2019-05-16
16676,57,Male,Maharashtra,Nagpur,Medium,Party A,Yes,Student,Secondary,2019-04-24
16677,68,Female,Kerala,Kozhikode,Low,Party B,Yes,Student,Postgraduate,2019-05-30
16678,70,Female,Bihar,Patna Urban,Low,Party C,Yes,Self-employed,Postgraduate,2019-04-13
16679,56,Female,Maharashtra,Mumbai South,High,Party C,Yes,Unemployed,Graduate,2019-05-26
16680,18,Female,Kerala,Thiruvananthapuram,Low,Party B,No,Student,Graduate,2019-04-11
16681,41,Other,Tamil Nadu,Chennai Central,Medium,Party C,No,Unemployed,Graduate,2019-05-13
16682,65,Other,Kerala,Thiruvananthapuram,Medium,Party A,Yes,Unemployed,Graduate,2019-05-01
16683,19,Other,Kerala,Kozhikode,High,Party A,No,Unemployed,Graduate,2019-05-03
16684,60,Other,Bihar,Patna Urban,High,Party B,No,Employed,Postgraduate,2019-05-22
16685,31,Other,Tamil Nadu,Chennai Central,High,Party A,Yes,Employed,Primary,2019-04-08
16686,22,Other,Tamil Nadu,Coimbatore,Medium,Party B,No,Unemployed,Postgraduate,2019-04-14
16687,79,Male,Tamil Nadu,Chennai Central,Medium,Party A,Yes,Unemployed,Secondary,2019-04-28
16688,63,Other,Kerala,Thiruvananthapuram,Medium,Party C,Yes,Self-employed,Primary,2019-04-17
16689,52,Other,Maharashtra,Pune,High,Party B,Yes,Student,Secondary,2019-05-21
16690,75,Male,Maharashtra,Pune,High,Party C,No,Unemployed,Postgraduate,2019-05-19
16691,61,Other,Tamil Nadu,Madurai,Medium,Party A,No,Employed,Secondary,2019-04-12
16692,64,Other,Bihar,Muzaffarpur,High,Party C,No,Unemployed,Postgraduate,2019-04-09
16693,65,Male,Bihar,Muzaffarpur,High,Party A,No,Self-employed,Graduate,2019-05-18
16694,30,Male,Bihar,Gaya,Low,Party B,Yes,Employed,Primary,2019-05-29
16695,77,Other,Maharashtra,Nagpur,High,Party C,Yes,Employed,Postgraduate,2019-05-13
16696,36,Other,Kerala,Kochi,Low,Party A,Yes,Self-employed,Primary,2019-04-12
16697,50,Male,Maharashtra,Pune,Low,Party C,Yes,Unemployed,Primary,2019-05-09
16698,56,Male,Kerala,Thiruvananthapuram,Low,Party C,Yes,Employed,Secondary,2019-04-11
16699,18,Male,Tamil Nadu,Coimbatore,Medium,Party C,Yes,Student,Graduate,2019-05-04
16700,35,Male,Maharashtra,Nagpur,Medium,Party A,Yes,Self-employed,Primary,2019-05-14
16701,37,Other,Kerala,Kochi,High,Party A,Yes,Employed,Graduate,2019-04-13
16702,76,Other,Maharashtra,Mumbai South,High,Party B,No,Student,Graduate,2019-05-18
16703,51,Female,Tamil Nadu,Chennai Central,Low,Party C,Yes,Self-employed,Primary,2019-05-04
16704,41,Other,Bihar,Patna Urban,Low,Party B,Yes,Unemployed,Graduate,2019-05-18
16705,43,Male,Bihar,Patna Urban,High,Party B,No,Unemployed,Graduate,2019-04-23
16706,36,Female,Maharashtra,Mumbai South,High,Party A,No,Student,Graduate,2019-05-29
16707,75,Female,Kerala,Kozhikode,Low,Party C,No,Self-employed,Secondary,2019-04-23
16708,60,Male,Tamil Nadu,Coimbatore,Medium,Party A,No,Student,Graduate,2019-05-08
16709,20,Other,Maharashtra,Pune,High,Party C,Yes,Self-employed,Graduate,2019-04-29
16710,66,Other,Maharashtra,Nagpur,Medium,Party A,Yes,Employed,Graduate,2019-05-01
16711,77,Male,Kerala,Kozhikode,High,Party C,No,Unemployed,Graduate,2019-05-06
16712,39,Other,Maharashtra,Mumbai South,Medium,Party A,Yes,Self-employed,Graduate,2019-04-18
16713,37,Male,Maharashtra,Nagpur,High,Party A,No,Self-employed,Secondary,2019-05-12
16714,44,Other,Bihar,Patna Urban,Low,Party B,Yes,Unemployed,Secondary,2019-05-29
16715,43,Other,Tamil Nadu,Madurai,Medium,Party A,Yes,Employed,Secondary,2019-04-05
16716,71,Other,Maharashtra,Mumbai South,Medium,Party C,No,Self-employed,Postgraduate,2019-04-19
16717,29,Male,Maharashtra,Nagpur,High,Party A,Yes,Student,Secondary,2019-05-26
16718,39,Female,Tamil Nadu,Chennai Central,Medium,Party A,No,Self-employed,Graduate,2019-05-17
16719,76,Female,Maharashtra,Nagpur,Medium,Party B,No,Unemployed,Secondary,2019-04-10
16720,79,Other,Maharashtra,Nagpur,High,Party B,No,Student,Postgraduate,2019-05-21
16721,20,Other,Tamil Nadu,Chennai Central,High,Party C,Yes,Employed,Secondary,2019-05-13
16722,23,Female,Bihar,Patna Urban,Medium,Party C,Yes,Self-employed,Secondary,2019-05-02
16723,39,Other,Kerala,Kozhikode,Low,Party B,No,Student,Graduate,2019-04-26
16724,33,Male,Bihar,Gaya,High,Party B,No,Unemployed,Postgraduate,2019-04-27
16725,49,Other,Maharashtra,Nagpur,Low,Party B,No,Unemployed,Postgraduate,2019-04-23
16726,53,Female,Bihar,Gaya,Low,Party C,Yes,Unemployed,Postgraduate,2019-04-13
16727,84,Male,Kerala,Kochi,Low,Party A,Yes,Unemployed,Postgraduate,2019-05-13
16728,35,Male,Maharashtra,Pune,High,Party A,Yes,Employed,Primary,2019-04-18
16729,28,Female,Kerala,Thiruvananthapuram,High,Party B,Yes,Unemployed,Postgraduate,2019-04-30
16730,83,Female,Bihar,Patna Urban,High,Party C,Yes,Unemployed,Secondary,2019-04-09
16731,48,Male,Kerala,Kozhikode,Medium,Party C,No,Self-employed,Secondary,2019-05-17
16732,27,Female,Bihar,Gaya,High,Party B,No,Student,Primary,2019-04-13
16733,32,Male,Bihar,Gaya,Low,Party A,No,Unemployed,Postgraduate,2019-04-11
16734,70,Female,Kerala,Kozhikode,High,Party B,Yes,Self-employed,Postgraduate,2019-04-26
16735,49,Female,Kerala,Kochi,High,Party B,Yes,Student,Graduate,2019-05-29
16736,44,Male,Bihar,Muzaffarpur,Medium,Party A,Yes,Employed,Secondary,2019-05-21
16737,58,Female,Kerala,Thiruvananthapuram,Low,Party C,Yes,Unemployed,Secondary,2019-04-28
16738,85,Other,Kerala,Thiruvananthapuram,Medium,Party B,Yes,Student,Secondary,2019-04-18
16739,68,Other,Maharashtra,Pune,Low,Party C,No,Unemployed,Primary,2019-04-05
16740,20,Male,Bihar,Muzaffarpur,Medium,Party B,No,Self-employed,Primary,2019-04-01
16741,61,Male,Maharashtra,Nagpur,High,Party B,Yes,Employed,Primary,2019-05-09
16742,81,Other,Kerala,Kochi,Medium,Party A,No,Unemployed,Primary,2019-04-18
16743,79,Female,Bihar,Gaya,High,Party B,No,Employed,Primary,2019-04-12
16744,20,Female,Kerala,Kochi,Low,Party B,No,Unemployed,Secondary,2019-05-17
16745,49,Male,Tamil Nadu,Coimbatore,High,Party B,No,Employed,Secondary,2019-04-25
16746,58,Other,Maharashtra,Nagpur,High,Party C,Yes,Unemployed,Secondary,2019-05-22
16747,19,Other,Tamil Nadu,Coimbatore,Medium,Party A,No,Student,Postgraduate,2019-04-25
16748,19,Male,Tamil Nadu,Madurai,Medium,Party C,Yes,Employed,Primary,2019-04-26
16749,57,Female,Maharashtra,Pune,Medium,Party A,No,Self-employed,Secondary,2019-04-04
16750,20,Male,Kerala,Thiruvananthapuram,Low,Party C,Yes,Employed,Primary,2019-04-30
16751,45,Female,Maharashtra,Mumbai South,Low,Party C,No,Employed,Primary,2019-05-19
16752,40,Female,Kerala,Kochi,Medium,Party C,No,Employed,Secondary,2019-05-17
16753,68,Male,Maharashtra,Mumbai South,Low,Party B,Yes,Unemployed,Primary,2019-04-06
16754,36,Male,Maharashtra,Mumbai South,Low,Party C,No,Student,Secondary,2019-05-11
16755,54,Other,Kerala,Kochi,High,Party A,No,Employed,Primary,2019-05-26
16756,61,Male,Bihar,Gaya,High,Party A,Yes,Unemployed,Primary,2019-05-30
16757,78,Female,Kerala,Kozhikode,Medium,Party A,No,Student,Secondary,2019-05-04
16758,81,Male,Tamil Nadu,Coimbatore,High,Party C,Yes,Unemployed,Postgraduate,2019-04-17
16759,78,Female,Tamil Nadu,Madurai,Medium,Party C,No,Unemployed,Primary,2019-04-11
16760,36,Other,Maharashtra,Pune,Low,Party A,Yes,Student,Graduate,2019-05-11
16761,70,Male,Maharashtra,Nagpur,High,Party B,No,Employed,Postgraduate,2019-05-30
16762,20,Other,Tamil Nadu,Chennai Central,Low,Party A,Yes,Employed,Secondary,2019-04-07
16763,59,Other,Bihar,Gaya,High,Party B,Yes,Student,Postgraduate,2019-04-16
16764,69,Female,Kerala,Kozhikode,Medium,Party A,Yes,Employed,Secondary,2019-05-01
16765,32,Female,Tamil Nadu,Chennai Central,High,Party C,Yes,Student,Graduate,2019-04-02
16766,44,Male,Kerala,Thiruvananthapuram,Low,Party A,Yes,Employed,Secondary,2019-04-16
16767,48,Male,Bihar,Muzaffarpur,Low,Party B,Yes,Self-employed,Primary,2019-05-01
16768,58,Other,Tamil Nadu,Chennai Central,Medium,Party B,Yes,Student,Primary,2019-05-23
16769,27,Male,Kerala,Thiruvananthapuram,Low,Party A,No,Employed,Primary,2019-05-22
16770,35,Other,Kerala,Thiruvananthapuram,Low,Party A,Yes,Student,Secondary,2019-05-25
16771,56,Other,Tamil Nadu,Madurai,Low,Party B,No,Employed,Postgraduate,2019-04-29
16772,57,Male,Kerala,Kochi,Low,Party A,Yes,Employed,Secondary,2019-04-27
16773,74,Male,Bihar,Gaya,Medium,Party B,No,Unemployed,Postgraduate,2019-05-09
16774,41,Other,Bihar,Patna Urban,High,Party B,Yes,Self-employed,Primary,2019-04-22
16775,33,Other,Bihar,Patna Urban,Low,Party A,No,Unemployed,Graduate,2019-05-11
16776,25,Female,Tamil Nadu,Coimbatore,High,Party B,No,Student,Secondary,2019-04-23
16777,59,Male,Tamil Nadu,Madurai,Low,Party B,No,Unemployed,Graduate,2019-04-27
16778,41,Female,Bihar,Muzaffarpur,High,Party A,No,Employed,Primary,2019-05-28
16779,47,Male,Tamil Nadu,Madurai,High,Party B,Yes,Employed,Graduate,2019-05-11
16780,21,Female,Bihar,Muzaffarpur,Low,Party C,No,Self-employed,Graduate,2019-04-19
16781,46,Other,Kerala,Kochi,High,Party C,Yes,Employed,Postgraduate,2019-04-27
16782,38,Female,Kerala,Thiruvananthapuram,Low,Party B,Yes,Unemployed,Secondary,2019-04-20
16783,42,Male,Kerala,Kozhikode,High,Party C,No,Employed,Primary,2019-05-13
16784,49,Other,Bihar,Muzaffarpur,Low,Party A,No,Self-employed,Graduate,2019-05-07
16785,57,Other,Maharashtra,Nagpur,Low,Party A,No,Employed,Graduate,2019-05-19
16786,22,Other,Maharashtra,Pune,High,Party C,Yes,Self-employed,Postgraduate,2019-04-06
16787,38,Male,Maharashtra,Mumbai South,Low,Party B,No,Unemployed,Postgraduate,2019-05-25
16788,72,Male,Tamil Nadu,Chennai Central,High,Party A,No,Unemployed,Secondary,2019-04-29
16789,57,Other,Maharashtra,Pune,Medium,Party A,No,Self-employed,Postgraduate,2019-05-18
16790,82,Female,Kerala,Kozhikode,Medium,Party C,Yes,Student,Secondary,2019-04-28
16791,27,Female,Tamil Nadu,Chennai Central,High,Party B,No,Self-employed,Graduate,2019-05-17
16792,75,Other,Maharashtra,Mumbai South,High,Party C,No,Employed,Graduate,2019-04-06
16793,43,Female,Maharashtra,Pune,Low,Party A,Yes,Self-employed,Primary,2019-05-06
16794,68,Female,Maharashtra,Mumbai South,High,Party B,No,Self-employed,Graduate,2019-05-28
16795,29,Other,Bihar,Gaya,High,Party C,No,Self-employed,Primary,2019-04-16
16796,83,Female,Kerala,Thiruvananthapuram,High,Party B,Yes,Unemployed,Primary,2019-05-16
16797,19,Female,Kerala,Kozhikode,High,Party A,Yes,Student,Graduate,2019-05-31
16798,66,Male,Bihar,Muzaffarpur,High,Party B,No,Self-employed,Primary,2019-04-25
16799,66,Other,Tamil Nadu,Coimbatore,Low,Party C,Yes,Employed,Primary,2019-04-26
16800,45,Female,Kerala,Kochi,Medium,Party A,Yes,Self-employed,Secondary,2019-04-11
16801,62,Male,Tamil Nadu,Coimbatore,Low,Party B,No,Employed,Graduate,2019-05-11
16802,34,Male,Kerala,Kochi,High,Party A,No,Unemployed,Secondary,2019-04-23
16803,59,Other,Maharashtra,Mumbai South,High,Party C,Yes,Self-employed,Graduate,2019-04-10
16804,68,Male,Kerala,Kochi,Medium,Party C,Yes,Unemployed,Postgraduate,2019-04-15
